name,url,summary
Neuro Linguïstisch Programmeren (NLP),https://minoren-han.nl/en/188-neuro-linguistisch-programmeren-nlp,"The Neuro Linguïstisch Programmeren (NLP) minor focuses on enhancing personal and professional communication and self-awareness. It utilizes NLP techniques to improve effectiveness in interacting with oneself and others, coach others, formulate clear goals, and analyze information accurately.

This program is designed to equip students with practical NLP tools and methods for achieving personal development, effective communication, and improved problem-solving abilities."
Neuromarketing in Customer Experience,https://minoren-han.nl/en/655-neuromarketing-in-customer-experience,"**Program Summary:**  
This minor focuses on applying neuromarketing techniques to optimize customer experiences, with an emphasis on understanding consumer behavior, developing tailored strategies, and using tools like personas and the customer journey. Students gain skills in analyzing data, creating optimal marketing solutions, and conducting research to influence buyer decisions."
Omgaan met Diversiteit in het VO (deeltijd),https://minoren-han.nl/en/428-omgaan-met-diversiteit-in-het-vo-deeltijd,"**Summary:** This part-time program focuses on developing skills for educators to manage diversity in vocational education, covering topics like diverse student needs, controversial themes, career guidance, and profiling as a teacher. It integrates practical training through stages or work placements, with assessments including written reports, discussions, interviews, and group activities. The key domains involve education theory, diversity management, and practical teaching strategies."
Omgaan met onbegrepen gedrag,https://minoren-han.nl/en/620-omgaan-met-onbegrepen-gedrag,"**Summary:** This minor focuses on developing skills to interact effectively with individuals displaying unconventional behavior, emphasizing reflection, collaboration, and contextual understanding. Key domains include social work, healthcare, policing, and related fields, with an emphasis on practical scenarios and multidisciplinary teamwork."
Onderneem de Ontdekkingsreis!,https://minoren-han.nl/en/644-onderneem-de-ontdekkingsreis,"The minor ""Onderneem de Ontdekkingsreis!"" focuses on developing entrepreneurial skills, trend analysis, and innovation through real-world projects. It emphasizes critical thinking, collaboration, and leveraging personal drive to create impactful solutions in a team-based, project-driven environment."
Onderneem: groei met je eigen bedrijf,https://minoren-han.nl/en/656-onderneem-groei-met-je-eigen-bedrijf,"This program focuses on developing entrepreneurial skills and business growth for students with or ready to start their own ventures. It covers business modeling, finance, legal considerations, networking, and strategic planning, emphasizing personal and business development through practical projects and assessments."
Onderwijs in Internationaal Perspectief,https://minoren-han.nl/en/359-onderwijs-in-internationaal-perspectief,"The ""Onderwijs in Internationaal Perspectief"" program at HAN University aims to prepare students for roles in a globalized society by fostering intercultural competence, improving foreign language skills, and encouraging international collaboration. It offers opportunities like study abroad experiences, international modules, and personalized educational paths, emphasizing cultural understanding and adaptability in diverse settings."
"Onderzoekend en ontwerpend leren: bedrijfs- of
                          instellingsopdrachten",https://minoren-han.nl/en/657-onderzoekend-en-ontwerpend-leren-bedrijfs-of-instellingsopdrachten,"**Summary:** This minor equips students with skills in critical thinking, creativity, and innovation for future educators, focusing on integrating art, science, and technology into education through project-based learning and coachend lesgeven."
Ontdek Ontwerp Verander: Hoe ga jij impact maken?,https://minoren-han.nl/en/662-ontdek-ontwerp-verander-hoe-ga-jij-impact-maken,"**Discover Design Change (Ontdek Ontwerp Verander)** is a full-time minor at HAN in Arnhem, Netherlands. It focuses on using creativity and design thinking to drive impactful change through innovative solutions. The program emphasizes personal development as a designer, collaboration with entrepreneurs, and creating impactful projects across various domains, including design thinking, storytelling, trend analysis, and creative problem-solving."
Op weg naar de digitale fabriek (voltijd),https://minoren-han.nl/en/663-op-weg-naar-de-digitale-fabriek-voltijd,"This minor focuses on integrating Lean principles with digital technologies like AI and robotica to enhance manufacturing processes. It combines theoretical knowledge with practical projects at companies, aiming to improve efficiency and innovation in the industry. The program prepares students to advise on and implement technological advancements, with a focus on data analysis and process optimization."
Organic and Polymer Chemistry,https://minoren-han.nl/en/565-organic-and-polymer-chemistry,"**Program Summary: Organic and Polymer Chemistry Minor**

This 30-credit minor focuses on advancing skills in scientific research, experimentation, project management, and literature analysis within the fields of organic synthesis and polymer chemistry. Students engage in hands-on experiments using techniques like NMR, MS, SEC, DSC, RAFT, ATRP, anionic polymerization, and apply these to study polymers' biomedical applications through methods such as DLS, SEM, and gel electrophoresis. The program combines theoretical knowledge with practical projects to enhance understanding of polymer behavior and synthesis, preparing students for advanced research or industrial roles in chemistry and related fields."
Overheid en Recht,https://minoren-han.nl/en/191-overheid-en-recht,"The ""Overheid en Recht"" program focuses on developing expertise in public law domains such as labor, social security, environmental, and immigration rights. Students gain practical skills through case studies, legal document preparation, and presentations using tools like Word and legal research software.

This summary captures the key objectives and technologies involved in the program succinctly."
Performance development in young athletes,https://minoren-han.nl/en/398-performance-development-in-young-athletes,"**Summary:** This program focuses on enhancing the potential of young athletes through talent identification and development in sports. Key domains include exercise physiology, sport psychology, and technical/tactical skills. Students will apply theoretical knowledge to analyze practical problems, design methods, conduct measurements, and provide evidence-based advice for improving processes in sports organizations."
Perioperatieve Zorg,https://minoren-han.nl/en/660-perioperatieve-zorg,"The **Perioperatieve Zorg** minor focuses on surgical care, anesthesia, and coordination within the operating room, emphasizing clinical knowledge, teamwork, communication, and organizational skills. It utilizes simulation training and practical skills development, with a focus on anesthesiology and surgical assistance."
Personal Impact,https://minoren-han.nl/en/586-personal-impact,"The Personal Impact Minor at HAN is a 9-week block program designed to empower students to make a positive difference in society. It focuses on themes like social responsibility and sustainability, encouraging collaboration with local entrepreneurs.

**Structure:**
- **Duration:** 9 weeks
- **Starts:** Mid-September or early April
- **Location:** Nijmegen

**Application Process:**
- Requires a motivation letter and an interview.
- Prioritizes applicants based on need; more spots may require a lottery.
- Students must have their propedeuse (final high school exams) and practical experience, such as an internship.

**Content:**
- Includes workshops, guest lectures with experts, and hands-on projects using design thinking and action research.
- Students work on impact projects with local businesses, engaging in learning trips and self-reflection activities.

**Assessment:**
- Uses a portfolio of activities and feedback to evaluate progress.
- Final reflection and assessment by a committee determine if students have met the required standards.

**Who It's For:**
Ideal for all students interested in making an impact, regardless of their field of study. It encourages personal growth and prepares them to take on leadership roles in creating positive change."
"Politiek, beleid en overheidsmanagement",https://minoren-han.nl/en/243-politiek-beleid-en-overheidsmanagement,"This minor focuses on understanding politics, governance, and public administration. It combines theoretical learning with practical tasks, such as debates, writing policy notes, and advising on real-world projects for external clients. Key domains include political decision-making, government structures, and financial management within public institutions."
Polymeer en Organische Chemie,https://minoren-han.nl/en/566-polymeer-en-organische-chemie,"The Polymeer en Organische Chemie minor at HAN combines organic chemistry with polymer science, emphasizing practical projects and advanced topics. Students develop skills in experiment design, analysis, quality control, management, and teamwork, while studying key domains such as organic synthesis and polymerization techniques. The program is offered full-time in Dutch or English, with additional details available through minoren@han.nl."
Power Minor (deeltijd),https://minoren-han.nl/en/227-power-minor-deeltijd,"The Power Minor focuses on developing expertise in designing energy systems, with an emphasis on renewable production, transport, and distribution. Key technologies include high-voltage techniques, load flow analysis, and DC grids, alongside project-based learning to enhance practical skills."
Power Minor (voltijd),https://minoren-han.nl/en/228-power-minor-voltijd,"The Power Minor focuses on advancing expertise in energy systems and technologies, with an emphasis on renewable energy production, transportation, and distribution. It combines theoretical knowledge with practical project work, preparing students for professional roles in designing efficient energy solutions and managing related processes.

Key aspects include developing skills in system design, project management, and collaboration with industry experts like TenneT, as well as exploring subjects such as renewable energy, transportation networks, and grid distribution."
Powertrain (full-time),https://minoren-han.nl/en/639-powertrain-full-time,"The Powertrain minor focuses on analyzing and designing powertrains for dynamic loads, incorporating prime movers, transmissions, and alternative fuels like hydrogen and electricity. It emphasizes skills in load case analysis, system engineering, and real-world applications through projects, preparing students for specialized roles in automotive or mechanical engineering."
PR & Woordvoering,https://minoren-han.nl/en/631-pr-woordvoering,"The PR & Woordvoering minor at the HAN offers a comprehensive blend of theoretical knowledge and practical experience, making it an ideal choice for students seeking to enhance their communication skills. Here's a structured overview to help you understand and consider applying for this opportunity:

### Key Features of the Minor:
1. **Target Audience**: 
   - Primarily intended for students with a basic understanding of communication.
   - Open to Communicatie and Commerciële Economie en Ondernemerschap & Retailmanagement students.
   - Non-HAN students must follow specific application steps.

2. **Duration and Structure**:
   - Full-time over a half year, typically on 3-4 workdays with some free time.
   - Includes hoor- en werkcolleges, guest lectures, trainingen, bedrijfsbezoeken, and projectopdrachten.

3. **Content and Assessment**:
   - Covers theoretical concepts alongside practical assignments, including PR-plans and crisis communication strategies.
   - Examination methods include written work, presentations, and media appearances for a holistic assessment.

4. **Practical Experience**:
   - Emphasizes real-world application through external activities like PR stunts, which can occur outside regular hours.

5. **Literature and Resources**:
   - Recommends Michels' Communicatiehandboek as supplementary reading.
   - No specific required texts beyond this recommendation.

6. **Application Process**:
   - HAN students apply via Alluris; non-HAN students must create an account on Kies op Maat and submit motivation and CV.

7. **Capacity and Competition**:
   - Limited to 25 students, highlighting the need for competitive application, especially considering the small group size for personalized attention.

8. **Requirements**:
   - Propedeuse completion and internship experience are prerequisites, indicating a focus on prior learning and background in communication.

9. **Feedback and Progression**:
   - Regular feedback sessions and a structured final exam provide continuous improvement opportunities.

### Considerations for Applicants:
- **Preparation**: Align motivation and CV with the minor's goals.
- **Proactivity**: Engage in seeking feedback and active group participation.
- **Time Management**: Essential given the schedule and potential external commitments.

### Conclusion:
This minor offers a unique opportunity to merge theory with practice, making it valuable for those aiming to excel in PR or related fields. If you meet the criteria and are committed to enhancing your communication skills, applying thoughtfully could be a rewarding step toward your career goals."
Prestatieontwikkeling bij jonge atleten,https://minoren-han.nl/en/399-prestatieontwikkeling-bij-jonge-atleten,"This minor focuses on maximizing the potential of young athletes through identifying and developing their skills using theories in sports physiology, psychology, and tactics. It involves analyzing sports performance and providing evidence-based advice to optimize talent identification and development processes within sports organizations. The key domains include sport science, with a focus on physical, psychological, and tactical aspects."
Psychologie: Gedragsverandering voor Professionals,https://minoren-han.nl/en/573-psychologie-gedragsverandering-voor-professionals,"**Summary: Psychologie en Coachingsvorming Minor at HAN**

**Overview:**
This minor is designed for students seeking to enhance their psychological knowledge and develop coaching skills. It integrates theoretical learning with practical application, focusing on effective communication techniques.

**Key Components:**
- **Theoretical Knowledge:** Covers essential psychology topics such as learning, emotions, and brain functions.
- **Practical Skills:** Includes conducting effective conversations using methods like RET, ACT, and oplossingsgericht werken (solution-oriented approach).
- **Personal Development:** Focuses on self-awareness and professional growth as a coach.

**Entry Requirements:**
- Propedeuse phase completion with at least 40 EC.
- Full-time enrollment status.

**Structure:**
The minor is spread over two periods, combining lectures, workshops, and practical assignments. Evaluation includes assignments, presentations, and a final assessment.

**Enrollment Process:**
- For HAN students: Register via Alluris.
- For non-HAN students: Create an account on Kies op Maat or log in if already registered.

This minor is ideal for those aiming to bridge their academic knowledge with practical coaching skills, preparing them for various professional roles."
Rekenexpert,https://minoren-han.nl/en/270-rekenexpert,"The Rekenexpert minor focuses on developing expertise in continuous education across primary and secondary (po-vo) or vocational and higher education (vmbo-mbo). It emphasizes numerical reasoning, teaching methodologies, and practical application through school stages, preparing students to design and deliver effective mathematics lessons while conducting small-scale educational research. The program is designed for students with an affinity for mathematics education and requires prior propedeuse completion."
Research Minor 30 (Bio-informatica),https://minoren-han.nl/en/598-research-minor-30-bio-informatica,"**Summary:** This Research Minor 30 in Bio-informatica is designed for HAN Bioinformatics students to enhance their research skills through theoretical study and practical application, focusing on advanced bioinformatics techniques and data analysis tools. The program emphasizes independent research planning, literature review, and producing detailed reports, all while adhering to academic standards and domain-specific knowledge."
Research Minor 30 (BML Chemie),https://minoren-han.nl/en/599-research-minor-30-bml-chemie,"**Research Minor 30 (BML Chemie)** is a part-time program offered at HAN Nijmegen for BML Chemistry students. The minor, lasting approximately 10 months, aims to deepen students' research skills in chemistry through theoretical and practical components. The curriculum includes 4-26 study points, focusing on literature research, courses, or experiments like OWE. Students are responsible for securing their own placements, with application requirements including a propedeuse and prior academic achievements. This program is designed to enhance students' expertise in scientific research, providing an opportunity for advanced exploration of chemistry beyond their major studies."
Research Minor 30 (LS Chemistry),https://minoren-han.nl/en/600-research-minor-30-ls-chemistry,"**Research Minor 30 (LS Chemistry)** is designed for HAN Life Science or Chemistry students to deepen their focus on scientific research. Students will conduct independent research, applying chemical knowledge through theoretical and practical components, including laboratory techniques, data analysis, and research methodologies."
Retail & Winkelmanagement,https://minoren-han.nl/en/155-retail-winkelmanagement,"This Retail & Winkelmanagement minor at HAN focuses on developing skills in retail management and e-commerce, with an emphasis on customer experience, brand strategy, and online store operations. Key technologies include WordPress for webshop development, while practical activities such as excursions and projects help students apply their knowledge to real-world challenges. The program is designed to prepare students for roles in the dynamic retail sector, combining theoretical insights with hands-on experiences."
Rivieren van de Toekomst,https://minoren-han.nl/en/607-rivieren-van-de-toekomst,"The ""Rivieren van de Toekomst"" minor at HAN focuses on designing sustainable river systems to address climate change challenges. It integrates hydrology, geotechnical engineering, and ecological principles, preparing students for river management roles. Key technologies include river modeling tools and project planning software."
Ruimtemakers,https://minoren-han.nl/en/615-ruimtemakers,"The Ruimtemakers minor at HAN focuses on developing creativity and innovation skills to address societal challenges in energy, mobility, space planning, and climate change. It emphasizes Service Design thinking, collaboration with stakeholders, and problem-solving through real-world projects. The program is designed for part-time students seeking to enhance their professional abilities and contribute meaningfully to sustainable urban development."
Sales- & Key Accountmanagement,https://minoren-han.nl/en/154-sales-key-accountmanagement,"The **Sales- & Key Account Management** minor at HAN focuses on developing sales skills, knowledge, and personal development through a blend of practical work experience as junior account managers and theoretical learning. It emphasizes building expertise in solution selling, negotiation, communication, cultural awareness, and leveraging AI in sales processes, with students working alongside partner companies to gain hands-on experience in a commercial context."
"Samen Sterker: klaar voor de gezondheidszorg van
                          morgen!",https://minoren-han.nl/en/618-samen-sterker-klaar-voor-de-gezondheidszorg-van-morgen,"The Samen Sterker minor prepares students for future healthcare by fostering interprofessional collaboration and client-centered care. Key domains include health sciences like ergotherapy, physiotherapy, nutrition, speech therapy, and more, focusing on developing skills in teamwork, understanding client journeys, and applying theoretical knowledge to real healthcare challenges."
Scripting voor Designers (voltijd),https://minoren-han.nl/en/204-scripting-voor-designers-voltijd,"The Scripting voor Designers minor at HAN focuses on developing programming and scripting skills to create interactive prototypes, using tools like JavaScript and Arduino. Emphasizing collaborative projects and technology exploration, the program prepares students to design and prototype digital artifacts, enhancing their technical and creative abilities."
Semiconductor Packaging (full-time),https://minoren-han.nl/en/443-semiconductor-packaging-full-time,"The Semiconductor Packaging minor focuses on advancing expertise in semiconductor assembly and packaging, essential for applications such as 5G antennas, sensors, and electric vehicles. Key skills include understanding semiconductor assembly, packaging techniques, testing, and reliability analysis, with a focus on problem-solving and collaboration. The program integrates lectures, practical tasks, and team projects using tools from the CITC and industrial partners like NXP and Nexperia to prepare students for roles in the semiconductor industry."
Semiconductor Packaging (part-time),https://minoren-han.nl/en/444-semiconductor-packaging-part-time,"**Semiconductor Packaging Minor (Part-time)**  
This program focuses on advanced semiconductor packaging techniques, emphasizing the backend manufacturing processes in the microelectronics industry. Key areas include packaging for applications such as 5G antennas, MEMS sensors, and electrical vehicles. Collaboration with industry partners like NXP and Nexperia ensures real-world relevance. The curriculum combines theoretical knowledge with practical skills, allowing students to work on complex projects in a team setting.  

**Learning Objectives:**  
- Develop expertise in semiconductor assembly, packaging, and testing.  
- Gain proficiency in analyzing data, designing prototypes, and optimizing processes.  
- Understand quality/reliability standards and communicate effectively in English.  

**Target Audience:**  
- Professionals or Bachelor students with prior knowledge of the semiconductor industry, from fields including Electrical Engineering, Applied Physics, Mechanical Engineering, Automotive Engineering, or Industrial Engineering & Management.  

**Assessment:**  
- Includes written tests and presentations with criterion-oriented interviews to evaluate technical understanding and project outcomes.  

This program prepares participants for roles as junior engineers in the semiconductor industry, where packaging and testing remain critical challenges."
Serious and Applied Games (deeltijd),https://minoren-han.nl/en/666-serious-and-applied-games-deeltijd,"**Summary:**  
This part-time program focuses on creating serious and applied games, emphasizing behavior analysis and the application of theories related to motivation and learning. Key domains include game design, storytelling, and user research, with an emphasis on practical project work rather than programming. The program prepares students for roles where serious games are used in organizational contexts."
Slim plannen en organiseren in de zorg,https://minoren-han.nl/en/245-slim-plannen-en-organiseren-in-de-zorg,"The ""Slim plannen en organiseren in de zorg"" program focuses on enhancing efficiency and organization within healthcare settings, equipping students with skills in process improvement, lean management, and quality assurance (GxP). It emphasizes practical projects and real-world applications in zorg institutions."
Slimme & gezonde woonomgeving,https://minoren-han.nl/en/652-slimme-gezonde-woonomgeving,"The ""Slimme & gezonde woonomgeving"" minor is a half-semester program focused on creating sustainable and healthy living environments for vulnerable groups. It combines applied research with multidisciplinary collaboration, aiming to develop user-centered designs that integrate technology to support social interactions and well-being."
Smart Industry,https://minoren-han.nl/en/205-smart-industry,"The Smart Industry minor at HAN equips students with expertise in AI, 3D printing, and robotics while teaching them to apply these technologies to enhance business processes and models. It focuses on developing skills in collaboration, agile methodologies, design thinking, and creating strategic solutions."
Sociaal Werk Pedagogiek,https://minoren-han.nl/en/544-sociaal-werk-pedagogiek,"The ""Sociaal Werk Pedagogiek"" minor at Han University focuses on supporting families and children through pedagogical interventions. It equips students with skills like creating educational strategies, reflecting on dilemmas, and collaborating with professionals, emphasizing family dynamics and professional collaboration. The program is structured for part-time study in a block format, requiring practical work and self-study."
Sociaal Werk: regisseren en motiveren!,https://minoren-han.nl/en/375-sociaal-werk-regisseren-en-motiveren,"The minor ""Sociaal Werk: regisseren en motiveren!"" is a part-time program in Dutch focusing on developing skills in casework management and motivational conversation techniques to prepare students for professional roles in social work, emphasizing understanding social rights and effective collaboration."
Sociale Psychiatrie (deeltijd),https://minoren-han.nl/en/630-sociale-psychiatrie-deeltijd,"The **Sociale Psychiatrie (deeltijd)** minor is a part-time program in Dutch, designed for students in the healthcare or welfare sector working with clients facing psychiatric or psychosocial challenges. It focuses on developing skills such as system-oriented work, crisis intervention, and applying methods like KOP-LEEKS to enhance mental health care. The program emphasizes practical assignments, guest speaker interactions, and innovation in real-world applications."
Sociale psychiatrie (voltijd),https://minoren-han.nl/en/331-sociale-psychiatrie-voltijd,"This full-time program in Social Psychiatry at HAN Nijmegen prepares students to work with clients facing complex psychiatric issues, focusing on a social and societal perspective to promote recovery and possibilities. Key domains include mental health disorders (e.g., schizophrenia, depression), interventions like crisis management, and skills such as communication and system-oriented approaches, emphasizing interdisciplinary collaboration and practical exercises."
Specialist bewegingsonderwijs en gezonde school,https://minoren-han.nl/en/493-specialist-bewegingsonderwijs-en-gezonde-school,"The ""Bewegingsonderwijs en Gezondheid"" (Movement Education and Health) minor is designed for PAB students with a strong interest in physical education and health promotion. It prepares them to teach gym classes and implement health-related initiatives in primary schools. The program is divided into two blocks, each focusing on specific skills:

1. **Block 1**: Develops theoretical knowledge and practical teaching skills through modules on didactics, lesson planning, and movement activities.
2. **Block 2 and 3**: Focuses on advanced topics like health education and school interventions, building on the first block's foundation.

To graduate, students must complete three blocks, including post-initial stages. The minor is structured to ensure comprehensive preparation for roles in promoting physical activity and health in schools."
Sport en Economie,https://minoren-han.nl/en/249-sport-en-economie,"The ""Sport en Economie"" minor at Hogeschool Arnhem en Nijmegen focuses on understanding the economic aspects of sport, including financial flows, competition structures, event impacts, and consumer behavior. It combines theoretical knowledge with practical skills through field trips and projects, preparing students for roles in sport organizations, government agencies, or commercial entities."
Sport Event Marketing,https://minoren-han.nl/en/294-sport-event-marketing,"**Summary:**  
This minor focuses on developing strategies for successful sports and E-Sports events through digital marketing, business models, and innovation. Key areas include creating unique experiences, strategic online marketing, and leveraging E-Sports trends.

**Key Technologies/Domains:** Digital marketing tools (social media, email, content platforms), analytics software, Excel for data analysis, and E-Sports/gaming technologies."
Sportpsychologie en Sportpedagogiek: 1 + 1 = 3,https://minoren-han.nl/en/629-sportpsychologie-en-sportpedagogiek-1-1-3,"This minor focuses on the integration of sport psychology and pedagogy to create optimal environments for children's development. It equips students with practical tools to enhance safety, fun, and growth in sports or educational settings through theoretical insights and hands-on projects. Key domains include psychological theories, pedagogical methods, and real-world applications in sports and child welfare."
Sports Nutrition,https://minoren-han.nl/en/142-sports-nutrition,"**Sports Nutrition program equips students with expertise in designing and implementing sports nutrition strategies, focusing on analyzing factors influencing athletic performance and delivering evidence-based interventions. Key domains include Sports Nutrition, Exercise Physiology, and Health Education, emphasizing the development of personalized advice and intervention evaluation skills.**"
Sportvoeding (deeltijd),https://minoren-han.nl/en/528-sportvoeding-deeltijd,"**Summary:**  
This part-time Sports Nutrition course focuses on developing skills to create, implement, and evaluate sports nutrition interventions. It targets students with backgrounds in ALO/SGM/SBE/Sportkunde or fysiotherapie, as well as those studying Voeding en Dietetiek. The program emphasizes analyzing nutritional factors affecting performance and designing evidence-based programs, supported by practical assignments and collaboration with experts like sport dietitians."
Sportvoeding (voltijd),https://minoren-han.nl/en/549-sportvoeding-voltijd,"The Sportvoeding (Sports Nutrition) program focuses on developing expertise in designing and implementing nutrition strategies to enhance athletic performance. It emphasizes the integration of physiological principles, training practices, and nutritional science, equipping students with the skills to advise both individuals and teams effectively."
Strategic Branding,https://minoren-han.nl/en/452-strategic-branding,"The Minor in Strategic Branding at HAN University is a one- or two-semester block program designed for students with a solid foundation in marketing, communication, branding, and design. The minor focuses on developing strategic thinking, innovation, and practical skills to create and implement effective brand strategies.

### **Goals**
The goal of the minor is to equip students with the ability to:
1. Formulate a brand strategy in collaboration with a client.
2. Translate the strategy into effective communication concepts and tools.
3. Provide well-founded advice to a client based on thorough research and analysis.

### **Competencies**
Students will work on five key competencies during the minor:
1. Course planning and strategic thinking.
2. Research, inspiration, and benchmarking.
3. Realization, creation, and delivery.
4. Advising.

5. Professional attitude (both toward clients and group peers).

### **Requirements**
- Students must have completed their second-year major internship or be eligible to do so.
- A solid basis in marketing, communication, branding, and design is required.
- High motivation and a strong interest in developing their skills further.
- Successful completion of an entrance interview.

The minor typically has a maximum capacity of 25 students per semester, with 5 to 10 spots reserved for external applicants each semester.

### **Examination**
The minor includes both group and individual assignments:
1. **Group Assignments:**
   - Conducting a brand analysis using international branding models.
   - Developing a brand strategy based on research and analysis.
   - Creating a brand book with visual and textual descriptions of the brand identity.
   - Holding a minicourse or debate on a specific topic related to branding.

2. **Individual Assignments:**
   - A knowledge review test over required reading materials.
   - Creating a concept book in Adobe InDesign.

3. **Final Review:**
   - Students must submit a portfolio demonstrating their competencies, reflecting on their work, and incorporating peer assessments.
   - A final interview with two assessors to evaluate their growth and readiness for professional challenges.

### **Timetable and Location**
The minor is offered in Nijmegen, with a mix of in-class sessions, field trips, workshops, guest lectures, and practical assignments. Students are expected to be available from Monday to Friday during working hours.

### **Literature**
- **Required Textbooks:**
  - *Strategisch Brand Design* by Roel Stavorinus.
  - *Positioneren* by Rik Riezebos and Jaap van der Grinten.

### **How to Apply**
1. HAN students can apply via Osiris.
2. Non-HAN students must create an account on Kiesopmaat.nl or log in if they already have one.

For more details, contact the HAN University admissions office or visit their website."
Strength and Conditioning (NL),https://minoren-han.nl/en/668-strength-and-conditioning-nl,"**Strength and Conditioning Minor at HAN**  
This program focuses on developing expertise in optimizing athletic performance through strength training, conditioning, injury prevention, and nutrition. Key domains include biomechanics, physiology, and practical application of evidence-based advice. Students gain skills in analyzing performance factors, designing training programs, and advising sports teams or clubs while conducting field studies and physical tests."
Synthesis and Characterisation of molecules,https://minoren-han.nl/en/567-synthesis-and-characterisation-of-molecules,"**Program Summary:** This course focuses on the synthesis and characterization of molecules in organic and polymer chemistry. Students gain expertise in creating biobased polymers and pheromones through practical assignments, using techniques like spectroscopy. The program enhances knowledge application, research planning, collaboration, and structured design skills for students with a chemistry background."
Synthetiseren en karakteriseren van moleculen,https://minoren-han.nl/en/568-synthetiseren-en-karakteriseren-van-moleculen,"This program equips students with skills in synthesizing and characterizing molecules using biobased methods, focusing on organic and polymer chemistry, supported by mathematical and physical principles. Emphasis is placed on practical synthesis and characterization tasks."
Systeemgericht werken in de jeugdhulp (voltijd),https://minoren-han.nl/en/506-systeemgericht-werken-in-de-jeugdhulp-voltijd,"The program ""Systeemgericht werken in de jeugdhulp"" at HAN focuses on developing system-oriented skills for working with families and their social networks. It combines theoretical knowledge, practical training, and guest lectures from professionals in the field to prepare students for roles as youth support workers. Key competencies include working with family systems, solution-focused approaches, and contextual analysis. Students gain experience through workshops, consultations, and interventions. The minor is suitable for students from backgrounds such as Social Work, Pedagogiek, and related fields, requiring prior relevant experience and a minimum of 600 hours of practice."
Trainen en coachen in organisaties,https://minoren-han.nl/en/302-trainen-en-coachen-in-organisaties,"The minor **Trainen en Coachen in organisaties** focuses on developing skills in training and coaching within organizational contexts. It is designed for HBO students from various fields, emphasizing practical application through interactive exercises, role-playing assessments, and the development of coach trajectories. The program includes theoretical knowledge, small group discussions, and a combination of live lessons and self-study. Students are assessed through progress talks, a written training plan, performance assessments (including role-playing), and a multiple-choice test on psychological concepts related to groups and interventions. The minor is structured over two days per period, with a strong focus on active learning and practical application. It is suitable for all HBO students, excluding those in specific fields like Learning and Development or Applied Psychology, who may have overlapping content. Additionally, part-time students can opt for the Deeltijd Flex module."
"Transferminor Engineering Systems (full-time and
                          part-time)",https://minoren-han.nl/en/646-transferminor-engineering-systems-full-time-and-part-time,"The Transferminor Engineering Systems (TMES) at HAN University of Applied Sciences is a 30-credit block course designed to bridge Bachelor's students into Master's-level engineering by enhancing their technical knowledge and skills. The program focuses on advanced mathematics, applied physics, modeling, simulation tools (Matlab/Simulink), control systems, and project work to prepare students for the Master Engineering Systems (MES) program. It emphasizes both theoretical understanding and practical application through a structured curriculum and culminates in a significant project."
Vakverdieping Geschiedenis,https://minoren-han.nl/en/278-vakverdieping-geschiedenis,"The Vakverdieping Geschiedenis at HAN in Nijmegen is designed to deepen historical knowledge and critical thinking skills through research and analysis. Students explore topics such as Holocaust education and European cultural history, with an emphasis on Rome, while preparing for further academic or professional pursuits. The program combines theoretical study with practical application through group presentations and field trips."
Verandercommunicatie,https://minoren-han.nl/en/649-verandercommunicatie,"**Verandercommunicatie Minor Summary:**

This 30-credit, full-time minor focuses on developing skills in analyzing and influencing organizational change. Students explore internal communication strategies, behavioral psychology, organizational culture, and structure to advise effectively on behavior change initiatives. The program involves practical projects and is designed for Communication students seeking specialization or others looking to broaden their expertise. It combines theoretical knowledge with hands-on experience in various organizations, emphasizing critical thinking and professional advising skills."
Verandermanagement (deeltijd- duaal),https://minoren-han.nl/en/669-verandermanagement-deeltijd-duaal,"**Program Summary:**  
This part-time, dual-track program in Verandermanagement at Hogeschool van Arnhem en Nijmegen (HAN) focuses on developing skills to manage and drive organizational change. Students gain expertise in analyzing organizational challenges, facilitating change strategies, implementing interventions, creating action plans, and enhancing their role as future organizational advisors. The curriculum includes practical projects and case studies, leveraging interactive learning methods like role-playing and simulations.

**Key Domains:**  
The program prepares students for roles in organizational management, focusing on change processes within companies or institutions. It combines both hard (processes, systems) and soft (culture, leadership) aspects of organizational dynamics."
Verslavingskunde (deeltijd),https://minoren-han.nl/en/382-verslavingskunde-deeltijd,"**Program Summary:**  
This part-time **Verslavingskunde** program at HAN focuses on developing expertise in identifying substance use and providing evidence-based interventions. It covers understanding substances, therapeutic approaches, dual diagnosis, and motivational techniques, preparing students for roles in health or social care. Open to those with relevant experience or stage completion."
Verslavingskunde (voltijd),https://minoren-han.nl/en/73-verslavingskunde-voltijd,"**Summary:**  
The ""Verslavingskunde"" program is a full-time, in-depth course at HAN focusing on addiction counseling. It covers substances, their effects, psychological models, and treatment methods. Key skills include motivational interviewing and understanding dual diagnosis, supported by practical training through case studies and guest lectures from experienced professionals. The program targets students with relevant backgrounds in healthcare, social work, or related fields, aiming to equip them with evidence-based practices in addressing addiction issues."
Vitale Zorg deeltijd,https://minoren-han.nl/en/587-vitale-zorg-deeltijd,"**Summary:**  
The part-time HBO-Verpleegkunde minor Vitale Zorg focuses on equipping students with advanced skills in assessing and managing patients with vital function threats. It integrates theoretical knowledge in anatomy, pathophysiology, pharmacology, and clinical reasoning with practical tools like CRM, preparing students for complex care roles."
